MNIST,LeNet,CPU,Winograd,0,0.104199983,1565450527385
MNIST,LeNet,CPU,Winograd,100,0.837500155,1565450570575
MNIST,LeNet,CPU,Winograd,200,0.860799968,1565450613495
MNIST,LeNet,CPU,Winograd,300,0.898599982,1565450656447
MNIST,LeNet,CPU,Winograd,400,0.869600296,1565450699425
MNIST,LeNet,CPU,Winograd,500,0.890000165,1565450742376
MNIST,LeNet,CPU,Winograd,600,0.905500174,1565450785431
MNIST,LeNet,CPU,Winograd,700,0.913900018,1565450828211
MNIST,LeNet,CPU,Winograd,800,0.917399824,1565450870956
MNIST,LeNet,CPU,Winograd,900,0.925800264,1565450913710
MNIST,LeNet,CPU,Winograd,1000,0.929100096,1565450956548
MNIST,LeNet,CPU,Winograd,1100,0.919500053,1565450999316
MNIST,LeNet,CPU,Winograd,1200,0.927200258,1565451042277
MNIST,LeNet,CPU,Winograd,1300,0.929199994,1565451084948
MNIST,LeNet,CPU,Winograd,1400,0.934800208,1565451127965
MNIST,LeNet,CPU,Winograd,1500,0.936199903,1565451171013
MNIST,LeNet,CPU,Winograd,1600,0.935699999,1565451213927
MNIST,LeNet,CPU,Winograd,1700,0.935600102,1565451256874
MNIST,LeNet,CPU,Winograd,1800,0.933900237,1565451299789
MNIST,LeNet,CPU,Winograd,1900,0.938300014,1565451342880
MNIST,LeNet,CPU,Winograd,2000,0.939700067,1565451385942
MNIST,LeNet,CPU,Winograd,2100,0.941999972,1565451428887
MNIST,LeNet,CPU,Winograd,2200,0.941999972,1565451471853
MNIST,LeNet,CPU,Winograd,2300,0.945899963,1565451515025
MNIST,LeNet,CPU,Winograd,2400,0.943100274,1565451558018
MNIST,LeNet,CPU,Winograd,2500,0.936199963,1565451600959
MNIST,LeNet,CPU,Winograd,2600,0.94900012,1565451643873
MNIST,LeNet,CPU,Winograd,2700,0.942999959,1565451686902
MNIST,LeNet,CPU,Winograd,2800,0.951999962,1565451729640
MNIST,LeNet,CPU,Winograd,2900,0.949700236,1565451772619
MNIST,LeNet,CPU,Winograd,3000,0.949800193,1565451815616
MNIST,LeNet,CPU,Winograd,3100,0.948900163,1565451858652
MNIST,LeNet,CPU,Winograd,3200,0.951799989,1565451901460
MNIST,LeNet,CPU,Winograd,3300,0.951200128,1565451944225
MNIST,LeNet,CPU,Winograd,3400,0.952300191,1565451987133
MNIST,LeNet,CPU,Winograd,3500,0.953500152,1565452029914
MNIST,LeNet,CPU,Winograd,3600,0.95080018,1565452072835
MNIST,LeNet,CPU,Winograd,3700,0.950799942,1565452115790
MNIST,LeNet,CPU,Winograd,3800,0.950500011,1565452158603
MNIST,LeNet,CPU,Winograd,3900,0.952800155,1565452201267
MNIST,LeNet,CPU,Winograd,4000,0.953200221,1565452244241
MNIST,LeNet,CPU,Winograd,4100,0.955399871,1565452287156
MNIST,LeNet,CPU,Winograd,4200,0.950400174,1565452330101
MNIST,LeNet,CPU,Winograd,4300,0.949100137,1565452373058
MNIST,LeNet,CPU,Winograd,4400,0.958000124,1565452416108
MNIST,LeNet,CPU,Winograd,4500,0.955799997,1565452458980
MNIST,LeNet,CPU,Winograd,4600,0.954200029,1565452502106
MNIST,LeNet,CPU,Winograd,4700,0.951000035,1565452545159
MNIST,LeNet,CPU,Winograd,4800,0.955600142,1565452588033
MNIST,LeNet,CPU,Winograd,4900,0.954700112,1565452631006
MNIST,LeNet,CPU,Winograd,5000,0.957099915,1565452674049
MNIST,LeNet,CPU,Winograd,5100,0.958600163,1565452716889
MNIST,LeNet,CPU,Winograd,5200,0.955600202,1565452760080
MNIST,LeNet,CPU,Winograd,5300,0.953700304,1565452802979
MNIST,LeNet,CPU,Winograd,5400,0.957400203,1565452845975
MNIST,LeNet,CPU,Winograd,5500,0.95299989,1565452888859
MNIST,LeNet,CPU,Winograd,5600,0.955200016,1565452931814
MNIST,LeNet,CPU,Winograd,5700,0.958799899,1565452974899
MNIST,LeNet,CPU,Winograd,5800,0.959100008,1565453017812
MNIST,LeNet,CPU,Winograd,5900,0.957799911,1565453060809
MNIST,LeNet,CPU,Winograd,6000,0.961899936,1565453103947
MNIST,LeNet,CPU,Winograd,6100,0.956200004,1565453146914
MNIST,LeNet,CPU,Winograd,6200,0.961300135,1565453189948
MNIST,LeNet,CPU,Winograd,6300,0.958799958,1565453232842
MNIST,LeNet,CPU,Winograd,6400,0.959200084,1565453275801
MNIST,LeNet,CPU,Winograd,6500,0.958000183,1565453318660
MNIST,LeNet,CPU,Winograd,6600,0.963499904,1565453361514
MNIST,LeNet,CPU,Winograd,6700,0.95810014,1565453404420
MNIST,LeNet,CPU,Winograd,6800,0.960900068,1565453447255
MNIST,LeNet,CPU,Winograd,6900,0.962299943,1565453490252
MNIST,LeNet,CPU,Winograd,7000,0.960199952,1565453533165
MNIST,LeNet,CPU,Winograd,7100,0.95960027,1565453576080
MNIST,LeNet,CPU,Winograd,7200,0.961499929,1565453618958
MNIST,LeNet,CPU,Winograd,7300,0.959299803,1565453662028
MNIST,LeNet,CPU,Winograd,7400,0.963599801,1565453705226
MNIST,LeNet,CPU,Winograd,7500,0.963499963,1565453748240
MNIST,LeNet,CPU,Winograd,7600,0.961199939,1565453791085
MNIST,LeNet,CPU,Winograd,7700,0.957400203,1565453834076
MNIST,LeNet,CPU,Winograd,7800,0.961300075,1565453877269
MNIST,LeNet,CPU,Winograd,7900,0.960499823,1565453920014
MNIST,LeNet,CPU,Winograd,8000,0.962799847,1565453962821
MNIST,LeNet,CPU,Winograd,8100,0.961600065,1565454005846
MNIST,LeNet,CPU,Winograd,8200,0.960000157,1565454048689
MNIST,LeNet,CPU,Winograd,8300,0.963200092,1565454091480
MNIST,LeNet,CPU,Winograd,8400,0.965600193,1565454134506
MNIST,LeNet,CPU,Winograd,8500,0.960699916,1565454177221
MNIST,LeNet,CPU,Winograd,8600,0.96449995,1565454220279
MNIST,LeNet,CPU,Winograd,8700,0.963999808,1565454263184
MNIST,LeNet,CPU,Winograd,8800,0.962099969,1565454305983
MNIST,LeNet,CPU,Winograd,8900,0.960700095,1565454348827
MNIST,LeNet,CPU,Winograd,9000,0.961899996,1565454391879
MNIST,LeNet,CPU,Winograd,9100,0.962700129,1565454434803
MNIST,LeNet,CPU,Winograd,9200,0.960899949,1565454477764
MNIST,LeNet,CPU,Winograd,9300,0.962100089,1565454520651
MNIST,LeNet,CPU,Winograd,9400,0.957799852,1565454563375
MNIST,LeNet,CPU,Winograd,9500,0.963099957,1565454606388
MNIST,LeNet,CPU,Winograd,9600,0.964100063,1565454649073
MNIST,LeNet,CPU,Winograd,9700,0.963999987,1565454691885
MNIST,LeNet,CPU,Winograd,9800,0.964900136,1565454734508
MNIST,LeNet,CPU,Winograd,9900,0.964900196,1565454777295
MNIST,LeNet,CPU,Winograd,10000,0.963500082,1565454820279
