MNIST,LeNet,GPU,Winograd,0,0.124300003,1565456622412
MNIST,LeNet,GPU,Winograd,100,0.542400002,1565456623119
MNIST,LeNet,GPU,Winograd,200,0.636900008,1565456623824
MNIST,LeNet,GPU,Winograd,300,0.698999703,1565456624522
MNIST,LeNet,GPU,Winograd,400,0.733899891,1565456625222
MNIST,LeNet,GPU,Winograd,500,0.758899927,1565456625923
MNIST,LeNet,GPU,Winograd,600,0.777699888,1565456626624
MNIST,LeNet,GPU,Winograd,700,0.796999872,1565456627324
MNIST,LeNet,GPU,Winograd,800,0.81310004,1565456628025
MNIST,LeNet,GPU,Winograd,900,0.827099979,1565456628727
MNIST,LeNet,GPU,Winograd,1000,0.835900128,1565456629428
MNIST,LeNet,GPU,Winograd,1100,0.845000088,1565456630129
MNIST,LeNet,GPU,Winograd,1200,0.850500345,1565456630829
MNIST,LeNet,GPU,Winograd,1300,0.8574,1565456631531
MNIST,LeNet,GPU,Winograd,1400,0.863300085,1565456632232
MNIST,LeNet,GPU,Winograd,1500,0.867600083,1565456632937
MNIST,LeNet,GPU,Winograd,1600,0.870600104,1565456633637
MNIST,LeNet,GPU,Winograd,1700,0.874100029,1565456634336
MNIST,LeNet,GPU,Winograd,1800,0.876700044,1565456635036
MNIST,LeNet,GPU,Winograd,1900,0.880599976,1565456635736
MNIST,LeNet,GPU,Winograd,2000,0.88319993,1565456636439
MNIST,LeNet,GPU,Winograd,2100,0.887899935,1565456637141
MNIST,LeNet,GPU,Winograd,2200,0.88869977,1565456637845
MNIST,LeNet,GPU,Winograd,2300,0.890999913,1565456638542
MNIST,LeNet,GPU,Winograd,2400,0.890899897,1565456639242
MNIST,LeNet,GPU,Winograd,2500,0.892500162,1565456639946
MNIST,LeNet,GPU,Winograd,2600,0.896899998,1565456640646
MNIST,LeNet,GPU,Winograd,2700,0.898000121,1565456641347
MNIST,LeNet,GPU,Winograd,2800,0.900299907,1565456642046
MNIST,LeNet,GPU,Winograd,2900,0.900500119,1565456642750
MNIST,LeNet,GPU,Winograd,3000,0.901299894,1565456643451
MNIST,LeNet,GPU,Winograd,3100,0.903300047,1565456644153
MNIST,LeNet,GPU,Winograd,3200,0.903899968,1565456644856
MNIST,LeNet,GPU,Winograd,3300,0.906599879,1565456645559
MNIST,LeNet,GPU,Winograd,3400,0.907699823,1565456646263
MNIST,LeNet,GPU,Winograd,3500,0.908199906,1565456646964
MNIST,LeNet,GPU,Winograd,3600,0.90929985,1565456647665
MNIST,LeNet,GPU,Winograd,3700,0.910300076,1565456648366
MNIST,LeNet,GPU,Winograd,3800,0.911900103,1565456649066
MNIST,LeNet,GPU,Winograd,3900,0.9132002,1565456649767
MNIST,LeNet,GPU,Winograd,4000,0.914300025,1565456650466
MNIST,LeNet,GPU,Winograd,4100,0.915700018,1565456651169
MNIST,LeNet,GPU,Winograd,4200,0.915400088,1565456651873
MNIST,LeNet,GPU,Winograd,4300,0.915300071,1565456652574
MNIST,LeNet,GPU,Winograd,4400,0.917200148,1565456653279
MNIST,LeNet,GPU,Winograd,4500,0.918000162,1565456653983
MNIST,LeNet,GPU,Winograd,4600,0.919699907,1565456654685
MNIST,LeNet,GPU,Winograd,4700,0.91930002,1565456655387
MNIST,LeNet,GPU,Winograd,4800,0.919700086,1565456656086
MNIST,LeNet,GPU,Winograd,4900,0.918900073,1565456656784
MNIST,LeNet,GPU,Winograd,5000,0.920900106,1565456657483
MNIST,LeNet,GPU,Winograd,5100,0.921500266,1565456658185
MNIST,LeNet,GPU,Winograd,5200,0.922099888,1565456658889
MNIST,LeNet,GPU,Winograd,5300,0.923299968,1565456659590
MNIST,LeNet,GPU,Winograd,5400,0.922400057,1565456660291
MNIST,LeNet,GPU,Winograd,5500,0.923199892,1565456660995
MNIST,LeNet,GPU,Winograd,5600,0.924700081,1565456661697
MNIST,LeNet,GPU,Winograd,5700,0.924500227,1565456662401
MNIST,LeNet,GPU,Winograd,5800,0.925700009,1565456663104
MNIST,LeNet,GPU,Winograd,5900,0.927000105,1565456663807
MNIST,LeNet,GPU,Winograd,6000,0.926200092,1565456664508
MNIST,LeNet,GPU,Winograd,6100,0.926700056,1565456665210
MNIST,LeNet,GPU,Winograd,6200,0.92749995,1565456665912
MNIST,LeNet,GPU,Winograd,6300,0.92719996,1565456666612
MNIST,LeNet,GPU,Winograd,6400,0.928000093,1565456667311
