CIFAR10,CIFAR10,GPU,Winograd,0,0.114900015,1564389213122
CIFAR10,CIFAR10,GPU,Winograd,1000,0.121300004,1564389228161
CIFAR10,CIFAR10,GPU,Winograd,2000,0.109399967,1564389242649
CIFAR10,CIFAR10,GPU,Winograd,3000,0.105900012,1564389257158
CIFAR10,CIFAR10,GPU,Winograd,4000,0.105500013,1564389271667
CIFAR10,CIFAR10,GPU,Winograd,5000,0.105299972,1564389286221
CIFAR10,CIFAR10,GPU,Winograd,6000,0.104800008,1564389300769
CIFAR10,CIFAR10,GPU,Winograd,7000,0.107800037,1564389315312
CIFAR10,CIFAR10,GPU,Winograd,8000,0.108200006,1564389330052
CIFAR10,CIFAR10,GPU,Winograd,9000,0.109099999,1564389344599
CIFAR10,CIFAR10,GPU,Winograd,10000,0.106599972,1564389359147
CIFAR10,CIFAR10,GPU,Winograd,11000,0.109099992,1564389373696
CIFAR10,CIFAR10,GPU,Winograd,12000,0.107600011,1564389388238
CIFAR10,CIFAR10,GPU,Winograd,13000,0.111000024,1564389402774
CIFAR10,CIFAR10,GPU,Winograd,14000,0.108800001,1564389417321
CIFAR10,CIFAR10,GPU,Winograd,15000,0.105800018,1564389431864
CIFAR10,CIFAR10,GPU,Winograd,16000,0.111899987,1564389446405
CIFAR10,CIFAR10,GPU,Winograd,17000,0.11280001,1564389460954
CIFAR10,CIFAR10,GPU,Winograd,18000,0.111100025,1564389475496
CIFAR10,CIFAR10,GPU,Winograd,19000,0.109200001,1564389490046
CIFAR10,CIFAR10,GPU,Winograd,20000,0.1105,1564389504589
CIFAR10,CIFAR10,GPU,Winograd,21000,0.107600003,1564389519132
CIFAR10,CIFAR10,GPU,Winograd,22000,0.100100011,1564389533671
CIFAR10,CIFAR10,GPU,Winograd,23000,0.109499991,1564389548218
CIFAR10,CIFAR10,GPU,Winograd,24000,0.110600017,1564389562759
CIFAR10,CIFAR10,GPU,Winograd,25000,0.109999985,1564389577306
CIFAR10,CIFAR10,GPU,Winograd,26000,0.109099999,1564389591870
CIFAR10,CIFAR10,GPU,Winograd,27000,0.110599995,1564389606430
CIFAR10,CIFAR10,GPU,Winograd,28000,0.109700024,1564389620989
CIFAR10,CIFAR10,GPU,Winograd,29000,0.110900022,1564389635538
CIFAR10,CIFAR10,GPU,Winograd,30000,0.10799998,1564389650078
CIFAR10,CIFAR10,GPU,Winograd,31000,0.108899973,1564389664624
CIFAR10,CIFAR10,GPU,Winograd,32000,0.110200018,1564389679166
CIFAR10,CIFAR10,GPU,Winograd,33000,0.108900025,1564389693711
CIFAR10,CIFAR10,GPU,Winograd,34000,0.105000019,1564389708257
CIFAR10,CIFAR10,GPU,Winograd,35000,0.104799978,1564389722802
CIFAR10,CIFAR10,GPU,Winograd,36000,0.108699977,1564389737347
CIFAR10,CIFAR10,GPU,Winograd,37000,0.106500007,1564389751885
CIFAR10,CIFAR10,GPU,Winograd,38000,0.108200006,1564389766427
CIFAR10,CIFAR10,GPU,Winograd,39000,0.106600009,1564389780970
CIFAR10,CIFAR10,GPU,Winograd,40000,0.104800008,1564389795516
CIFAR10,CIFAR10,GPU,Winograd,41000,0.11089997,1564389810056
CIFAR10,CIFAR10,GPU,Winograd,42000,0.111400016,1564389824593
CIFAR10,CIFAR10,GPU,Winograd,43000,0.110199973,1564389839137
CIFAR10,CIFAR10,GPU,Winograd,44000,0.119100004,1564389853689
CIFAR10,CIFAR10,GPU,Winograd,45000,0.111700013,1564389868235
CIFAR10,CIFAR10,GPU,Winograd,46000,0.116300002,1564389882779
CIFAR10,CIFAR10,GPU,Winograd,47000,0.110999994,1564389897327
CIFAR10,CIFAR10,GPU,Winograd,48000,0.1118,1564389911877
CIFAR10,CIFAR10,GPU,Winograd,49000,0.112699993,1564389926420
CIFAR10,CIFAR10,GPU,Winograd,50000,0.111599989,1564389940969
CIFAR10,CIFAR10,GPU,Winograd,51000,0.110499993,1564389955514
CIFAR10,CIFAR10,GPU,Winograd,52000,0.111599989,1564389970058
CIFAR10,CIFAR10,GPU,Winograd,53000,0.110700019,1564389984602
CIFAR10,CIFAR10,GPU,Winograd,54000,0.113100015,1564389999150
CIFAR10,CIFAR10,GPU,Winograd,55000,0.107500009,1564390013698
CIFAR10,CIFAR10,GPU,Winograd,56000,0.108799979,1564390028244
CIFAR10,CIFAR10,GPU,Winograd,57000,0.110000007,1564390042785
CIFAR10,CIFAR10,GPU,Winograd,58000,0.1096,1564390057325
CIFAR10,CIFAR10,GPU,Winograd,59000,0.112300016,1564390071874
CIFAR10,CIFAR10,GPU,Winograd,60000,0.108200006,1564390086426
CIFAR10,CIFAR10,GPU,Winograd,0,0.111800022,1564392319927
CIFAR10,CIFAR10,GPU,Winograd,1000,0.119999997,1564392334392
CIFAR10,CIFAR10,GPU,Winograd,2000,0.116600029,1564392348865
CIFAR10,CIFAR10,GPU,Winograd,3000,0.109800003,1564392363354
CIFAR10,CIFAR10,GPU,Winograd,4000,0.104599997,1564392377855
CIFAR10,CIFAR10,GPU,Winograd,5000,0.112399988,1564392392385
CIFAR10,CIFAR10,GPU,Winograd,0,0.0995999873,1564414196638
CIFAR10,CIFAR10,GPU,Winograd,1000,0.113200009,1564414211172
CIFAR10,CIFAR10,GPU,Winograd,2000,0.109799996,1564414225695
CIFAR10,CIFAR10,GPU,Winograd,3000,0.107000008,1564414240216
CIFAR10,CIFAR10,GPU,Winograd,4000,0.107600003,1564414254768
CIFAR10,CIFAR10,GPU,Winograd,5000,0.108299993,1564414269318
CIFAR10,CIFAR10,GPU,Winograd,6000,0.10549999,1564414283870
CIFAR10,CIFAR10,GPU,Winograd,7000,0.108200029,1564414298421
CIFAR10,CIFAR10,GPU,Winograd,8000,0.106900036,1564414312969
CIFAR10,CIFAR10,GPU,Winograd,9000,0.107499987,1564414327559
CIFAR10,CIFAR10,GPU,Winograd,10000,0.107200004,1564414342138
CIFAR10,CIFAR10,GPU,Winograd,11000,0.105599992,1564414356721
CIFAR10,CIFAR10,GPU,Winograd,12000,0.109499969,1564414371297
CIFAR10,CIFAR10,GPU,Winograd,13000,0.105300009,1564414385881
CIFAR10,CIFAR10,GPU,Winograd,14000,0.108399995,1564414400462
CIFAR10,CIFAR10,GPU,Winograd,15000,0.10619998,1564414415045
CIFAR10,CIFAR10,GPU,Winograd,16000,0.110399984,1564414429626
CIFAR10,CIFAR10,GPU,Winograd,17000,0.112100013,1564414444198
CIFAR10,CIFAR10,GPU,Winograd,18000,0.106699973,1564414458774
CIFAR10,CIFAR10,GPU,Winograd,19000,0.105500005,1564414473356
CIFAR10,CIFAR10,GPU,Winograd,20000,0.106900014,1564414487938
CIFAR10,CIFAR10,GPU,Winograd,21000,0.104599983,1564414502521
CIFAR10,CIFAR10,GPU,Winograd,22000,0.108100004,1564414517105
CIFAR10,CIFAR10,GPU,Winograd,23000,0.10869997,1564414531688
CIFAR10,CIFAR10,GPU,Winograd,24000,0.107300021,1564414546262
CIFAR10,CIFAR10,GPU,Winograd,25000,0.105900005,1564414560842
CIFAR10,CIFAR10,GPU,Winograd,26000,0.105899975,1564414575423
CIFAR10,CIFAR10,GPU,Winograd,27000,0.105699994,1564414590003
CIFAR10,CIFAR10,GPU,Winograd,28000,0.106600001,1564414604587
CIFAR10,CIFAR10,GPU,Winograd,29000,0.106099978,1564414619170
CIFAR10,CIFAR10,GPU,Winograd,30000,0.107700005,1564414633755
CIFAR10,CIFAR10,GPU,Winograd,31000,0.106199987,1564414648336
CIFAR10,CIFAR10,GPU,Winograd,32000,0.109999992,1564414662920
CIFAR10,CIFAR10,GPU,Winograd,33000,0.107599996,1564414677506
CIFAR10,CIFAR10,GPU,Winograd,34000,0.107800007,1564414692091
CIFAR10,CIFAR10,GPU,Winograd,35000,0.107099973,1564414706681
CIFAR10,CIFAR10,GPU,Winograd,36000,0.107499987,1564414721266
CIFAR10,CIFAR10,GPU,Winograd,37000,0.106399991,1564414735853
CIFAR10,CIFAR10,GPU,Winograd,38000,0.10840001,1564414750448
